subject;question;true;wrong1;wrong2;wrong3
Wissenschaft;Welcher der folgenden Muskeln ist ein großer Rückenmuskeln?;Trapezius;Trapezium;Trapezoid;Dreiecksbein
Wissenschaft;Welcher der folgenden Begriffe bezeichnet chirurgische Komplikationen, die entstehen, wenn chirurgische Tupfer im Körper des Patienten zurückbleiben?;Gossypiboma;Gongoozler;Jentacular;Meupareunia
Wissenschaft;Welches Element hat die Ordnungszahl 7?;Stickstoff;Sauerstoff;Wasserstoff;Neon
Wissenschaft;Welches ist kein Typ von Neuron?;Perzeptives Neuron;Sensorisches Neuron;Motorisches Neuron;Interneuron
Wissenschaft;Welches dieser Tiere gehört zur Klasse der Knorpelfische?;Weißer Hai;Oktopus;Schwertwal;Wels
Wissenschaft;Was ist der größte lebende Organismus, der derzeit bekannt ist?;Hallimasch;Blauwal;Mammutbaum;Korallenriff
Wissenschaft;Wie viele Beine kann ein Tausendfüßler biologisch unmöglich haben?;100;26;50;74
Wissenschaft;Ganymed ist der größte Mond von welchem Planeten?;Jupiter;Uranus;Neptun;Mars
Wissenschaft;Welches ist das häufigste Element im Universum?;Wasserstoff;Helium;Lithium;Sauerstoff
Wissenschaft;Wo befindet sich der Musculus glutaeus maximus?;Gesäß;Arm;Kopf;Rumpf
Wissenschaft;Zusammen mit Sauerstoff, welches Element ist hauptsächlich dafür verantwortlich, dass der Himmel blau erscheint?;Stickstoff;Helium;Kohlenstoff;Wasserstoff
Wissenschaft;Welcher Schweizer Psychologe ist eng mit den Konzepten von Introvertierten und Extrovertierten verbunden?;Carl Jung;Jean Piaget;Alice Miller;Hermann Rorschach
Wissenschaft;Welcher Körperteil ist hauptsächlich von der Krankheit Osteoporose betroffen?;Knochen;Haut;Gehirn;Herz
Wissenschaft;Wie lange braucht das Licht, um von der Sonne zur Erde zu reisen (gerundet auf Minuten)?;8 Minuten;6 Minuten;2 Minuten;12 Minuten
Wissenschaft;Aus welchem Land stammt die Hunderasse Chihuahua?;Mexiko;Frankreich;Spanien;Russland
Wissenschaft;Wie alt ist die Erde ungefähr?;4,5 Milliarden Jahre;3,5 Milliarden Jahre;2,5 Milliarden Jahre;5,5 Milliarden Jahre
Wissenschaft;Der mediale Meniskus bildet welchen Teil welchen Gelenks?;Kniegelenk;Ellenbogengelenk;Sprunggelenk;Schultergelenk
Wissenschaft;Welches der folgenden ist keine passive elektrische Komponente?;Transistor;Widerstand;Kondensator;Spule
Wissenschaft;Wie lautet der gebräuchliche Name der chemischen Verbindung Dihydrogenmonoxid?;Wasser;Methan;Ammoniak;Lachgas
Wissenschaft;Welcher Kunststoff wird häufig für Fensterrahmen, Dachrinnen und Abflussrohre verwendet?;Polyvinylchlorid (PVC);Polyethylen (PE);Polypropylen (PP);Polystyrol (PS)
Wissenschaft;Wie lang ist ein Lichtjahr?;9,461 Billionen Kilometer;1 AE;105,40 Erdenjahre;501,2 Millionen Meilen
Wissenschaft;Welches große Massenaussterben wurde durch einen Asteroideneinschlag verursacht und vernichtete die meisten nicht-vogelartigen Dinosaurier?;Kreide-Paläogen;Trias-Jura;Perm-Trias;Ordovizium-Silur
Wissenschaft;Welcher dieser Wissenschaftler führte das Goldfolien-Experiment durch, das zeigte, dass Atome größtenteils aus leerem Raum bestehen?;Ernest Rutherford;Joseph John Thomson;Archimedes;Niels Bohr
Wissenschaft;Die Monde Miranda, Ariel, Umbriel, Titania und Oberon umkreisen welchen Planeten?;Uranus;Jupiter;Venus;Neptun
Wissenschaft;Wie werden alle jungen Beuteltiere genannt?;Joey;Kalb;Welpe;Junges
Wissenschaft;Welcher war die erste organische Verbindung, die aus anorganischen Verbindungen synthetisiert wurde?;Harnstoff;Propan;Ethanol;Formaldehyd
Wissenschaft;Wie lange ist die Halbwertszeit von Uran-235?;703.800.000 Jahre;4.300.400.000 Jahre;1.260.900.000 Jahre;Uran-235 ist ein stabiles Isotop
Wissenschaft;Was befindet sich im Zentrum unserer Galaxie?;Ein schwarzes Loch;Ein Wurmloch;Eine Supernova;Ein Quasar
Wissenschaft;Welche Körperregion ist hauptsächlich von Alzheimer betroffen?;Gehirn;Lunge;Haut;Herz
Wissenschaft;Wie heißt der Stern, der dem Nordpol am nächsten ist?;Polaris;Eridanus;Gamma Cephei;Iota Cephei
Wissenschaft;Wofür steht die Abkürzung DNA?;Desoxyribonukleinsäure;Deoxyribogenetische Säure;Deoxyribogenetische Atome;Detoxsäure
Wissenschaft;Wie lautet der wissenschaftliche Name für den ausgestorbenen Hominiden 'Lucy'?;Australopithecus afarensis;Australopithecus africanus;Australopithecus architeuthis;Australopithecus antarensis
Wissenschaft;Deuterium ist ein Isotop welches Elements?;Wasserstoff;Stickstoff;Helium;Neon
Wissenschaft;Coulrophobie ist die irrationale Angst vor was?;Clowns;Friedhöfen;Nadeln;Tunneln
Wissenschaft;Welches chemische Element hat den niedrigsten Siedepunkt?;Helium;Wasserstoff;Neon;Stickstoff
Wissenschaft;Welches der folgenden Blutgefäße transportiert sauerstoffarmes Blut?;Pulmonalarterie;Lungenvene;Aorta;Koronararterie
Wissenschaft;Was ist Hypernatriämie?;Erhöhter Natriumspiegel im Blut;Verminderter Kaliumspiegel im Blut;Erhöhter Glukosespiegel im Blut;Verminderter Eisenspiegel im Blut
Wissenschaft;Eine organische Verbindung wird als Alkohol bezeichnet, wenn sie welche funktionelle Gruppe enthält?;Hydroxylgruppe;Carbonylgruppe;Alkylgruppe;Aldehydgruppe
Wissenschaft;Wie viele Quark-Sorten gibt es im Standardmodell?;6;2;3;4
Wissenschaft;Welcher medizinische Begriff bezeichnet den Bauchnabel?;Umbilicus;Muttermal;Nasenlöcher;Paxillus
Wissenschaft;Welcher der folgenden ist ein Dehnungs-/Tiefesehnenreflex?;Achillessehnenreflex;Würgereflex;Pupillenlichtreflex;Kratzreflex
Wissenschaft;Welcher Wirkstoff in Tabak ist hauptsächlich für die Sucht verantwortlich?;Nikotin;Cathinon;Ephedrin;Glaucin
Wissenschaft;Wie viele Planeten gibt es in unserem Sonnensystem?;Acht;Neun;Sieben;Zehn
Wissenschaft;Welches Codon ist ein Stopp-Codon in der DNA?;TAA;ACT;ACA;GTA
Wissenschaft;Welche Apollo-Mission landete als erste auf dem Mond?;Apollo 11;Apollo 10;Apollo 9;Apollo 13
Wissenschaft;Welcher Mond ist der einzige im Sonnensystem mit dichter Atmosphäre?;Titan;Europa;Miranda;Callisto
Wissenschaft;Wo befindet sich die Zirbeldrüse im Körper?;Gehirn;Leiste;Brust;Hals
Wissenschaft;Welche Gesteinsart entsteht durch Hitze UND Druck?;Metamorphes Gestein;Sedimentgestein;Magmatisches Gestein;Diamant
Wissenschaft;Welches Nukleotid paart sich mit Guanin?;Cytosin;Thymin;Adenin;Uracil
Wissenschaft;Humerus, Radius und Ulna bilden welches Gelenk?;Ellenbogengelenk;Kniegelenk;Schultergelenk;Sprunggelenk
Wissenschaft;In welchem Zellzyklusstadium bleiben die meisten Zellen?;Interphase;Prophase;Stase;Telophase
Wissenschaft;Wofür steht das 'S' in 'NASA'?;Space;Science;Society;Star
Wissenschaft;Das Axiom der Präventivmedizin sagt, Menschen mit ___ Risiko sollten gescreent werden, und man sollte ___ dieser behandeln.;niedrig, alle;niedrig, einige;hoch, alle;hoch, einige
Wissenschaft;Was ist das 'Kraftwerk' der Zelle?;Mitochondrien;Ribosomen;Redbull;Zellkern
Wissenschaft;Welches Element ist kein reales Element?;Vitrainium;Praseodym;Hassium;Lutetium
Wissenschaft;Wie nennt man die Gashülle eines Kometen (den Schweif)?;Koma;Spur;Rückstoß;Ablation
Wissenschaft;Welcher Teil des Gehirns leitet sich etymologisch vom griechischen Wort für Seepferdchen ab?;Hippocampus;Kleinhirn;Thalamus;Amygdala
Wissenschaft;Welche Farbfehlsichtigkeit ist am seltensten?;Blaublindheit;Rotblindheit;Grünblindheit;Violettblindheit
Wissenschaft;Welche dieser Früchte ist botanisch gesehen keine Beere?;Erdbeere;Heidelbeere;Banane;Traube
Wissenschaft;Welches Bedürfnis steht bei Maslow ganz oben?;Wertschätzung;Liebe/Zugehörigkeit;Sicherheit;Physiologische Bedürfnisse
Wissenschaft;Was ist die Standard-Atommasse von Plutonium?;244;94;481;128
Wissenschaft;Woraus besteht die Sonne hauptsächlich?;Wasserstoff & Helium;Wasserstoff & Stickstoff;Kohlenstoff & Stickstoff;Kohlenstoff & Helium
Wissenschaft;Was würde wachsen, wenn man Samen von Quercus robur pflanzt?;Bäume;Blumen;Gemüse;Getreide
Wissenschaft;Wo schlug der Große Sturm von 1987 zuerst auf Land?;Cornwall;Surrey;Wales;Midlands
Wissenschaft;Wann wurde das erste Säugetier erfolgreich geklont?;1996;2009;1999;1985
Wissenschaft;Welcher Teil der Cannabispflanze produziert THC?;weibliche Blüte;Blätter;männliche Blüte;Wurzelknolle
Wissenschaft;Wie nennt man den Bias, dass inkompetente Menschen sich überschätzen?;Dunning-Kruger-Effekt;Myers-Briggs-Effekt;Müller-Lyer-Effekt;Freud-Hall-Effekt
Wissenschaft;Welche Metall erzeugt beim Verbrennen eine weiß leuchtende Flamme?;Magnesium;Kupfer;Lithium;Blei
Wissenschaft;Welche Zellen gehören zum adaptiven Immunsystem?;zytotoxische T-Zellen;dendritische Zellen;Natürliche Killerzellen;Leukozyten
Wissenschaft;Was ist das "Kraftwerk" der Eukaryotenzelle?;Mitochondrien;Zellkern;Chloroplasten;Endoplasmatisches Retikulum
Wissenschaft;Welches Sternbild enthält das Zentrum der Milchstraße?;Schütze;Skorpion;Schlangenträger;Steinbock
Wissenschaft;Woraus bestehen menschliche Nägel?;Keratine;Knochen;Chitin;Calcium
Wissenschaft;In welchem Organ sind die Langerhans-Inseln?;Bauchspeicheldrüse;Niere;Leber;Gehirn
Wissenschaft;Welches Edelgas hat die niedrigste Ordnungszahl?;Helium;Neon;Argon;Krypton
Wissenschaft;Welches dieser Elemente ist ein Edelgas?;Neon;Kalium;Iod;Kobalt
Wissenschaft;Einheit der elektrischen Kapazität?;Farad;Gauss;Henry;Watt
Wissenschaft;Welcher Windname steht auf Beaufort-Stufe 8?;Steifer Wind;Sturm;Hurrikan;Brise
Wissenschaft;Symbol für Zinn?;Sn;Ti;Ni;Na
Wissenschaft;Wie viele Objekte = 1 Mol?;6,022 × 10^23;6,002 × 10^22;6,022 × 10^22;6,002 × 10^23
Wissenschaft;Welches Syndrom durch XYY?;Jacobs-Syndrom;Klinefelter-Syndrom;Turner-Syndrom;Down-Syndrom
Wissenschaft;Wie viel Strahlung gibt eine Banane ab?;0,1 Mikrosievert;0,3 Mikrosievert;0,5 Mikrosievert;0,7 Mikrosievert
Wissenschaft;Ein zirkadianer Rhythmus entspricht ungefähr wie vielen Stunden?;24;8;16;32
Wissenschaft;Welches Gesetz verknüpft elektrischen Fluss und eingeschlossene Ladung?;Gauss'sches Gesetz;Faradaysches Gesetz;Ampèresches Gesetz;Biot-Savart-Gesetz
Wissenschaft;Wie heißt die Illusion eines scheinbar ewig steigenden Tons?;Shepard-Ton;Glissando-Illusion;Fransen-Effekt;McGurck-Effekt
Wissenschaft;Was bedeutet Anomalocaris?;Anormale Garnele;Verformter Fisch;Seltsame Krabbe;Anomale Muschel
Wissenschaft;Welcher Begriff ist keine Mitose-Phase?;Diplophase;Metaphase;Anaphase;Telophase
Wissenschaft;Wie viele Kammern hat das menschliche Herz?;4;2;6;3
Wissenschaft;Chemischer Name von H2O?;Dihydrogenmonoxid;Ammoniumchlorid;Natriumcarbonat, wasserfrei;Mangandioxid
Wissenschaft;Wie viele Planeten im Sonnensystem?;8;7;9;6
Wissenschaft;Wissenschaftlicher Name des Rotfuchses?;Vulpes vulpes;Vulpes reduus;Roter Fuchs;Vulpes vulpie
Wissenschaft;Hauptunterschied Eukaryot zu Prokaryot?;Vorhandensein oder Fehlen eines Zellkerns;Gesamtgröße;Vorhandensein oder Fehlen bestimmter Organellen;Fortpflanzungsmodus
Wissenschaft;100°C sind wie viel in Fahrenheit?;212;326;100;451
Wissenschaft;Kleinste Blutgefäße im Körper?;Kapillaren;Arteriolen;Venolen;Lymphgefäße
Wissenschaft;Welche Programmiersprache verwendet Node.js?;JavaScript;Java;Java Source;Joomla Source Code
Wissenschaft;Wie viel Speicherplatz bot Gmail bei seiner Einführung?;1 GB;512 MB;5 GB;Unbegrenzt
Wissenschaft;Welche der folgenden ist nicht ein Kernwert agiler Softwareentwicklung?;Umfassende Dokumentation;Einzelpersonen und Interaktionen;Kundenzusammenarbeit;Reagieren auf Veränderung
Wissenschaft;Welche der folgenden ist das älteste?;TRS-80;Commodore 64;ZX Spectrum;Apple III
Wissenschaft;Ungefähr wie viele Apple I-Computer wurden verkauft?;200;100;500;1000
Wissenschaft;Welches Betriebssystem war 2007 auf dem ersten iPhone installiert?;iPhone OS;Android;Symbian;BlackBerry OS
Wissenschaft;Welche Programmiersprache wird hauptsächlich für maschinelles Lernen verwendet?;Python;C;Java;Ruby
Wissenschaft;Welches Unternehmen entwickelte das Game Boy-Handheld?;Nintendo;Atari;Sega;Sony
Wissenschaft;Welcher Webbrowser folgte auf Netscape Navigator?;Internet Explorer;Chrome;Firefox;Opera
Wissenschaft;In welchem Jahr wurde YouTube gegründet?;2005;2003;2007;2001
Wissenschaft;Welche Firma stellte den ersten kommerziellen Mikroprozessor her?;Intel;AMD;IBM;Microsoft
Wissenschaft;Welches mobile Betriebssystem hat eine offene Architektur?;Android;iOS;Windows Phone;BlackBerry OS
Wissenschaft;Welche T?;NFC;Bluetooth;Wi-Fi;RFID
Wissenschaft;In welcher Sprache ist das Android-Betriebssystem hauptsächlich geschrieben?;Java;C#;Swift;Objective-C
Wissenschaft;Welche Grafik-API wird von Windows verwendet?;DirectX;OpenGL;Vulkan;Metal
Wissenschaft;Welcher Browser-Rendering-Engine nutzt Chrome?;Blink;Gecko;WebKit;Trident
Wissenschaft;Welche Konsole wurde 2020 von Sony veröffentlicht?;PlayStation 5;PlayStation 4;Xbox Series X;Nintendo Switch
Wissenschaft;Welches Unternehmen entwickelt die Grafikkarten-Architektur „Ampere“?;NVIDIA;AMD;Intel;Apple
Wissenschaft;Wie heißt die Programmiersprache von Apple für iOS und macOS?;Swift;Objective-C;Kotlin;Rust
Wissenschaft;Welches Feature wurde mit HTTP/2 eingeführt?;Multiplexing;Long Polling;WebSockets;AJAX
Wissenschaft;Welches Jahr markierte den Verkauf des ersten iPads?;2010;2008;2012;2006
Wissenschaft;Welches Unternehmen brachte die erste Smartwatch auf den Markt?;Samsung;Apple;Fitbit;Garmin
Wissenschaft;Welches Dateiformat ist effizienter für Webgrafiken?;WebP;GIF;JPEG;BMP
Wissenschaft;Welche Programmiersprache ist objektorientiert und basiert auf C?;C++ ;Python;JavaScript;Haskell
Wissenschaft;Was ist die Standard-Paketverwaltung für Node.js?;npm;pip;gem;cargo
Wissenschaft;Welcher Algorithmus ist für symmetrische Verschlüsselung bekannt?;AES;RSA;SHA-256;MD5
Wissenschaft;Welches Protokoll sichert HTTP?;TLS;FTP;SMTP;ICMP
Wissenschaft;Welche Methode lädt JavaScript-Code asynchron im Browser?;async;defer;blocking;await
Wissenschaft;Welche Webtechnologie trennt Struktur, Layout und Verhalten?;HTML/CSS/JS;PHP/SQL/Python;C/Objective-C/C++;XML/JSON/CSV
Wissenschaft;Welcher Dienst ermöglicht serverloses Computing bei Amazon?;AWS Lambda;EC2;Lightsail;Elastic Beanstalk
Wissenschaft;Welches Framework verwendet „Components“ und „JSX“?;React;Angular;Vue;Ember
Wissenschaft;Welche Versionskontrollplattform hostet Git-Repositories?;GitHub;Bitbucket;SVN;Mercurial
Wissenschaft;Welche Technologie nutzt Docker zur Containerisierung?;cgroups;VMs;Chroot;Hypervisor
Wissenschaft;Welcher Standard spezifiziert Web-Komponenten?;Web Components;Custom Elements;Shadow DOM;HTML Templates
Wissenschaft;Welches Frontend-Framework verwendet Zwei-Wege-Datenbindung?;Angular;React;Vue;Backbone
Wissenschaft;Welches CSS-Präprozessor-Format verwendet Einrückungen statt Klammern?;Sass;LESS;Stylus;PostCSS
Wissenschaft;Was ist das neueste Versionsschema für APIs?;REST;SOAP;gRPC;GraphQL
Wissenschaft;Welches Tool automatisiert Browser-Tests?;Selenium;JUnit;Mocha;RSpec
Wissenschaft;Welche Sprache wird für iOS- und Android-Apps mit „Write Once, Run Anywhere“ verwendet?;Flutter;React Native;Swift;Java
Wissenschaft;Welches Protokoll verwendet Port 22?;SSH;HTTP;FTP;SMTP
Wissenschaft;Welche Datenbank ist dokumentenorientiert?;MongoDB;MySQL;PostgreSQL;SQLite
Wissenschaft;Welches Konzept trennt Daten- und Logikschicht in Applikationen?;MVC;MVVM;MVP;Flux
Wissenschaft;Welche Open-Source-Container-Orchestrierungssoftware von Google stammt?;Kubernetes;Docker;Swarm;Mesos
Wissenschaft;Welches Kommando zeigt die aktuelle Git-Historie an?;git log;git status;git commit;git push
Wissenschaft;Welche Grafikbibliothek wird für Data-Visualisierung in Python genutzt?;Matplotlib;Seaborn;ggplot2;Plotly
Wissenschaft;Welches Protokoll synchronisiert Zeit auf Computern?;NTP;SNTP;FTP;HTTP
Wissenschaft;Welches Paketformat installiert Bibliotheken in Python?;pip;npm;gem;apt
Wissenschaft;Welches Tool kombiniert CSS- und JS-Dateien für Produktions-Deployments?;Webpack;Gulp;Grunt;Parcel
Wissenschaft;Welches Kommando zeigt die Systemprozesse auf Linux?;ps;top;df;ls
Wissenschaft;Welche Programmiersprache kombiniert Sicherheit und Geschwindigkeit und bedient sich memory safety ohne Garbage Collection?;Rust;Go;C;Python
Wissenschaft;Welcher Cloud-Dienst bietet relationale Datenbanken als Service?;RDS;DynamoDB;Redshift;Athena
Wissenschaft;Welches Protokoll wird für E-Mail-Übertragung verwendet?;SMTP;IMAP;POP3;HTTP
Wissenschaft;Welche Open-Source-RDBMS von Oracle ist bekannt?;MySQL;MSSQL;PostgreSQL;SQLite
Wissenschaft;Welches Framework wird von Google für Frontend-Entwicklung gepflegt?;Angular;React;Vue;Ember
Wissenschaft;Welches Konzept beschreibt das asynchrone Ereignis-Handling in Node.js?;Event Loop;Thread;Process;Coroutine
Wissenschaft;Welcher JavaScript-Standard wurde 2015 veröffentlicht?;ES6;ES5;ES7;TypeScript
Wissenschaft;Was bezeichnet YAML?;Eine menschenlesbare Datenserielle Sprache;Ein Binärformat;Ein Bildformat;Ein Audioformat
Wissenschaft;Welches Tool dient der statischen Code-Analyse in JavaScript?;ESLint;JSLint;TSLint;Prettier
Wissenschaft;Welches SQL-Kommando entfernt Daten aus einer Tabelle?;DELETE;DROP;UPDATE;INSERT
Wissenschaft;Welche Eigenschaft macht TLS sicher?;Zertifikate;Passwörter;Verschlüsselung;Token
Wissenschaft;Welches Frontend-Tool erstellt interaktive UIs mit Komponenten und Hooks?;React;Angular;Vue;Svelte



