subject;question;true;wrong1;wrong2;wrong3
Geographie;Was ist die Hauptstadt von Ägypten?;Kairo;Alexandria;Gizeh;Luxor
Geographie;Welcher Kontinent ist der trockenste?;Antarktika;Afrika;Australien;Südamerika
Geographie;Wie heißt der höchste Berg Afrikas?;Kilimandscharo;Mount Kenya;Mount Stanley;Ras Daschän
Geographie;Welches Land ist der weltweit größte Produzent von Kaffee?;Brasilien;Vietnam;Kolumbien;Indonesien
Geographie;Welche Stadt liegt direkt am Äquator?;Quito;Singapur;Jakarta;Kigali
Geographie;Welche der folgenden Inseln gehört zu Spanien?;Mallorca;Korfu;Kreta;Madeira
Geographie;Welcher Fluss ist der zweitlängste in Europa (nach der Wolga)?;Donau;Rhein;Dnepr;Elbe
Geographie;Was ist die offizielle Sprache von Brasilien?;Portugiesisch;Spanisch;Englisch;Französisch
Geographie;Welcher Meeresarm trennt Alaska von Russland?;Beringstraße;Straße von Dover;Straße von Magellan;Straße von Malakka
Geographie;Was ist die Hauptstadt von Neuseeland?;Wellington;Auckland;Christchurch;Queenstown
Geographie;Welches Land ist das bevölkerungsreichste der Welt?;Indien;China;USA;Indonesien
Geographie;Welche Stadt ist der Hauptsitz der Vereinten Nationen?;New York City;Genf;Den Haag;Wien
Geographie;Was ist das wichtigste landwirtschaftliche Produkt Kanadas?;Weizen;Mais;Reis;Kaffee
Geographie;Wie viele Staaten gehören zu den Vereinigten Arabischen Emiraten?;7;5;9;6
Geographie;Welcher Berg ist der höchste in Deutschland?;Zugspitze;Watzmann;Feldberg;Brocken
Geographie;Welche Stadt ist bekannt für die Golden Gate Bridge?;San Francisco;New York;Seattle;Los Angeles
Geographie;Welches Land ist das Ursprungsland der Pizza?;Italien;Frankreich;Griechenland;Spanien
Geographie;Was ist die Hauptstadt von Thailand?;Bangkok;Phuket;Chiang Mai;Pattaya
Geographie;Welcher Kontinent liegt vollständig auf der Südhalbkugel?;Australien;Antarktika;Südamerika;Afrika
Geographie;In welchem Land liegt die Halbinsel Yucatán?;Mexiko;Guatemala;Belize;Honduras
Geographie;Welcher Fluss fließt durch Rom?;Tiber;Arno;Po;Adige
Geographie;Welches Land ist bekannt für das Taj Mahal?;Indien;Pakistan;Nepal;Bangladesch
Geographie;Welche der folgenden Städte liegt **nicht** am Rhein?;Stuttgart;Köln;Basel;Rotterdam
Geographie;Welches Land besteht aus den Inseln Honshū, Hokkaidō, Shikoku und Kyūshū?;Japan;Philippinen;Indonesien;Taiwan
Geographie;Wie viele Sterne hat die Flagge der Europäischen Union?;12;27;15;50
Geographie;Welche Stadt ist die Hauptstadt von Argentinien?;Buenos Aires;Santiago;Montevideo;Lima
Geographie;Was ist die größte nicht-staatliche Gebietskörperschaft der Welt?;Grönland;Färöer;Puerto Rico;Tibet
Geographie;Welches ist das größte Korallenriffsystem der Welt?;Great Barrier Reef;Bermuda-Riff;Rotes Meer Riff;Malediven Riff
Geographie;In welchem Land liegt der Baikalsee?;Russland;Mongolei;Kasachstan;China
Geographie;Welche Stadt ist bekannt für das Brandenburger Tor?;Berlin;Hamburg;München;Wien
Geographie;Welche Inselgruppe ist Teil von Ecuador?;Galapagos-Inseln;Falklandinseln;Kanarische Inseln;Azoren
Geographie;Was ist die größte Wüste Asiens?;Gobi;Sahara;Rub al-Chali;Karakum
Geographie;In welchem Land liegt die historische Region Transsilvanien?;Rumänien;Ungarn;Bulgarien;Serbien
Geographie;Welcher Fluss bildet die Grenze zwischen Deutschland und Frankreich (teilweise)?;Rhein;Mosel;Elbe;Oder
Geographie;Was ist die Hauptstadt von Kanada?;Ottawa;Toronto;Vancouver;Montreal
Geographie;Welche Hauptstadt liegt an der Donau (neben Wien und Budapest)?;Bratislava;Prag;Warschau;Zürich
Geographie;In welchem Land liegt die Höhle von Postojna?;Slowenien;Kroatien;Italien;Österreich
Geographie;Was ist die offizielle Sprache in der Dominikanischen Republik?;Spanisch;Französisch;Englisch;Haitianisch-Kreolisch
Geographie;Welcher See ist der größte in Afrika?;Viktoriasee;Tanganjikasee;Malawisee;Turkanasee
Geographie;Welcher ist der bevölkerungsreichste Bundesstaat der USA?;Kalifornien;Texas;Florida;New York
Geographie;Welcher Fluss fließt durch die Grand Canyon?;Colorado River;Mississippi River;Columbia River;Missouri River
Geographie;Was ist die Hauptstadt von Irland?;Dublin;Belfast;Cork;Galway
Geographie;Welche Stadt liegt am Bosporus?;Istanbul;Ankara;Izmir;Athen
Geographie;Welches Land ist bekannt für die "Tulpenmanie" des 17. Jahrhunderts?;Niederlande;Belgien;Frankreich;Deutschland
Geographie;Wie heißt der höchste Berg Nordamerikas (Denali)?;Mount McKinley;Mount Logan;Mount Saint Elias;Mount Foraker
Geographie;Welche Wüste liegt in Südamerika entlang der Küste von Peru und Chile?;Atacama;Patagonische Wüste;Monte-Wüste;Sechura-Wüste
Geographie;Welches Land ist der weltweit größte Exporteur von Rohöl (Stand 2020er)?;Saudi-Arabien;Russland;USA;Kanada
Geographie;Welche Stadt ist die Hauptstadt von Kenia?;Nairobi;Mombasa;Kisumu;Nakuru
Geographie;Was ist die Hauptstadt der Slowakei?;Bratislava;Košice;Žilina;Prešov
Geographie;Welche europäische Hauptstadt ist bekannt für die Akropolis?;Athen;Rom;Istanbul;Sofia
Geographie;Welche Inselgruppe ist Teil des Vereinigten Königreichs (UK)?;Schottische Inseln;Kanarische Inseln;Azoren;Faröer
Geographie;Welcher Fluss fließt durch Paris?;Seine;Loire;Rhône;Garonne
Geographie;Was ist die Hauptstadt von Südkorea?;Seoul;Busan;Incheon;Daegu
Geographie;Welche Stadt liegt am Zusammenfluss von Mississippi und Missouri River?;St. Louis;Memphis;New Orleans;Kansas City
Geographie;In welchem Land liegt die Region Kurdistan (größter Teil)?;Irak;Iran;Syrien;Türkei
Geographie;Welches Land ist bekannt für das Great Barrier Reef?;Australien;Neuseeland;Fidschi;Papua-Neuguinea
Geographie;Was ist die Hauptstadt von Kuba?;Havanna;Santiago de Cuba;Camagüey;Holguín
Geographie;Welche Stadt ist bekannt für ihre Grachten und Coffeeshops?;Amsterdam;Brüssel;Kopenhagen;Hamburg
Geographie;Welches Land liegt am Roten Meer (Afrika)?;Ägypten;Algerien;Marokko;Tunesien
Geographie;Welcher Ozean liegt westlich von Südamerika?;Pazifischer Ozean;Atlantischer Ozean;Indischer Ozean;Südlicher Ozean
Geographie;Welche Hauptstadt ist Sitz des Europäischen Parlaments (offiziell)?;Straßburg;Brüssel;Luxemburg;Frankfurt
Geographie;Was ist der größte Bundesstaat Deutschlands (Fläche)?;Bayern;Niedersachsen;Baden-Württemberg;Nordrhein-Westfalen
Geographie;Welches Land ist der größte Inselstaat der Welt (Fläche)?;Indonesien;Grönland;Madagaskar;Philippinen
Geographie;In welchem Land liegt das Schwarze Meer (größter Teil der Küstenlinie)?;Türkei;Griechenland;Bulgarien;Rumänien
Geographie;Welches Land ist bekannt für seine Vulkane und Geysire?;Island;Norwegen;Finnland;Schweden
Geographie;Was ist die Hauptstadt von Peru?;Lima;Cusco;Arequipa;Trujillo
Geographie;Welcher Fluss fließt durch Wien?;Donau;Save;Mur;Drau
Geographie;In welchem Land liegt der Machu Picchu?;Peru;Kolumbien;Ecuador;Bolivien
Geographie;Welche Stadt in Deutschland ist bekannt für ihre Reeperbahn?;Hamburg;Berlin;Köln;München
Geographie;Welches Land ist bekannt für das Opernhaus von Sydney?;Australien;Neuseeland;Kanada;Südafrika
Geographie;Was ist die Hauptstadt von Marokko?;Rabat;Casablanca;Marrakesch;Fès
Geographie;Welcher Kontinent hat die meisten Länder?;Afrika;Asien;Europa;Südamerika
Geographie;Welcher Fluss ist der längste in Asien?;Jangtsekiang;Gelber Fluss;Mekong;Indus
Geographie;Was ist die Hauptstadt von Tschechien?;Prag;Brünn;Ostrava;Pilsen
Geographie;Welches Land grenzt **nicht** an Deutschland?;Dänemark;Niederlande;Österreich;Italien
Geographie;Welcher ist der flächenmäßig größte See in Deutschland?;Müritz;Bodensee;Chiemsee;Ammersee
Geographie;Welche Stadt ist bekannt für den Eiffelturm?;Paris;Rom;London;Madrid
Geographie;In welchem Land liegt der Titicacasee (größerer Teil)?;Peru;Bolivien;Chile;Argentinien
Geographie;Was ist die Hauptstadt von Griechenland?;Athen;Thessaloniki;Patras;Iraklio
