subject;question;true;wrong1;wrong2;wrong3
Automobil;Welche Höchstgeschwindigkeit gilt in verkehrsberuhigten Bereichen?;Schrittgeschwindigkeit;20 km/h;30 km/h;15 km/h
Automobil;Was ist ein "Lane-Assist"?;Spurhalteassistent;Tempomat;Bremsassistent;Parkassistent
Automobil;Welches Schild zeigt eine Pannenhilfe?;Blau mit Wagenheber;Rot mit "Hilfe";Gelb mit Werkzeug;Grün mit Mechaniker
Automobil;Was bedeutet ein blaues Schild mit weißem "P" und Rollstuhl?;Behindertenparkplatz;Parkverbot;Rollstuhlweg;Krankenhaus
Automobil;Welche Regel gilt bei einem "Überholverbot"-Schild?;Überholen verboten;Nur LKWs überholen;Nur tagsüber verboten;Nur für Motorräder
Automobil;Was ist ein "Car-Sharing-Parkplatz"?;Parkplatz für Carsharing-Fahrzeuge;Privatparkplatz;Taxistand;Mietwagenparkplatz
Automobil;Welches Schild zeigt eine Mautstelle?;Blau mit Euro-Zeichen;Rot mit "Maut";Gelb mit Kasse;Grün mit Münze
Automobil;Was bedeutet ein rotes Dreieck mit Baustellenfahrzeug?;Achtung langsame Fahrzeuge;Baustelle;Fahrverbot;Arbeitsstelle
Automobil;Welche Beleuchtung ist bei starkem Regen Pflicht?;Abblendlicht + Nebelschlussleuchte;Fernlicht;Standlicht;Nebelscheinwerfer
Automobil;Was ist ein "Verkehrsversuch"?;Temporäre Regeländerung;Dauerhafte Änderung;Teststrecke;Simulation
Automobil;Welches Schild zeigt eine Feuerwehrzufahrt?;Rot mit Feuerwehrsymbol;Blau mit "Feuer";Gelb mit Hydrant;Grün mit Löschfahrzeug
Automobil;Was bedeutet ein blaues Schild mit weißem "E"?;Einfahrt;Ausfahrt;Einkaufszone;Einstellplatz
Automobil;Welche Regel gilt bei einem "Anlieger frei"-Schild?;Nur Anwohner dürfen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrslenkungstafel"?;Dynamische Anzeige;Festes Schild;Ampel;Wegweiser
Automobil;Welches Schild zeigt eine Schulbus-Haltestelle?;Gelb mit Schulbus-Symbol;Rot mit "Schule";Blau mit Kindern;Grün mit "Bus"
Automobil;Was bedeutet ein rotes Dreieck mit Radweg-Ende?;Achtung Radweg endet;Radfahrer absteigen;Radwegverbot;Neuer Radweg
Automobil;Welche Höchstgeschwindigkeit gilt für Wohnmobile über 3,5 t?;80 km/h;100 km/h;120 km/h;60 km/h
Automobil;Was ist ein "Verkehrsstromanalyse"?;Erfassung des Verkehrsflusses;Stauwarnung;Geschwindigkeitsmessung;Parkraumerfassung
Automobil;Welches Schild zeigt eine Durchlässige Sackgasse?;Weiß mit durchgestrichenem Ende;Blau mit "Durchfahrt";Gelb mit Pfeil;Grün mit "Sack"
Automobil;Was bedeutet ein blaues Schild mit weißem "L"?;Lehrfahrzeug;LKW;Lastzug;Langsamfahrer
Automobil;Welche Regel gilt bei einem "Taxi frei"-Schild?;Nur Taxis dürgen einfahren;Alle Fahrzeuge;Keine Regel;Nur nachts
Automobil;Was ist ein "Verkehrszeichen mit Wechseldisplay"?;Dynamisches Schild;Festes Schild;Leuchtzeichen;Reflektor
Automobil;Welches Schild zeigt eine Rettungskette?;Blau mit Schneekette;Rot mit "Bergung";Gelb mit Abschleppwagen;Grün mit "Hilfe"
Automobil;Was bedeutet ein rotes Dreieck mit Seitenwind?;Achtung Seitenwind;Windpark;Sturmwarnung;Windstille
Automobil;Welche Beleuchtung ist bei Schneetreiben Pflicht?;Abblendlicht + Nebelschlussleuchte;Fernlicht;Standlicht;Nebelscheinwerfer
Automobil;Was ist ein "Verkehrsdatenerfassung"?;Erhebung von Verkehrsdaten;Stauvorhersage;Geschwindigkeitskontrolle;Parküberwachung
Automobil;Welches Schild zeigt eine Notfallspur?;Rot mit "Notfall";Blau mit Kreuz;Gelb mit "Hilfe";Grün mit Pfeil
Automobil;Was bedeutet ein blaues Schild mit weißem "K"?;Krankenhaus;Kindergarten;Kraftwerk;Kontrollstelle
Automobil;Welche Regel gilt bei einem "Fahrrad frei"-Schild?;Nur Radfahrer dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrsleitrechner"?;Steuerung von Ampelschaltungen;Geschwindigkeitsmesser;Parkuhr;Stauwarner
Automobil;Welches Schild zeigt eine Pannenbucht?;Blau mit Pannendreieck;Rot mit "Stop";Gelb mit Werkzeug;Grün mit "Hilfe"
Automobil;Was bedeutet ein rotes Dreieck mit Steinschlag?;Achtung Steinschlaggefahr;Bergwerk;Baustelle;Felswand
Automobil;Welche Höchstgeschwindigkeit gilt für Busse mit Anhänger?;60 km/h;80 km/h;100 km/h;70 km/h
Automobil;Was ist ein "Verkehrsflussoptimierung"?;Verbesserung des Verkehrsflusses;Stauauflösung;Geschwindigkeitsbegrenzung;Parkraumverwaltung
Automobil;Welches Schild zeigt eine Nothaltebucht?;Rot mit "Notstop";Blau mit Pannendreieck;Gelb mit "Halt";Grün mit "Sicherheit"
Automobil;Was bedeutet ein blaues Schild mit weißem "T"?;Tankstelle;Telefon;Toilette;Tunnel
Automobil;Welche Regel gilt bei einem "Anhänger frei"-Schild?;Nur Fahrzeuge mit Anhänger dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrsmonitoringsystem"?;Überwachung des Verkehrs;Stauanzeige;Geschwindigkeitskontrolle;Parkraumbewirtschaftung
Automobil;Welches Schild zeigt eine Notausfahrt?;Grün mit "Notausgang";Rot mit "Flucht";Blau mit Pfeil;Gelb mit "Sicherheit"
Automobil;Was bedeutet ein rotes Dreieck mit Splitt?;Achtung Rollsplitt;Baustelle;Schotterweg;Fahrbahnschäden
Automobil;Welche Beleuchtung ist bei Nebel < 50 m Sicht Pflicht?;Nebelschlussleuchte;Abblendlicht;Standlicht;Fernlicht
Automobil;Was ist ein "Verkehrsdatenspeicher"?;Archivierung von Verkehrsdaten;Stauvorhersage;Geschwindigkeitsprotokoll;Parkdatenbank
Automobil;Welches Schild zeigt eine Notruftelefon?;Blau mit Telefonhörer;Rot mit "Hilfe";Gelb mit Sirene;Grün mit Kreuz
Automobil;Was bedeutet ein blaues Schild mit weißem "WC"?;Toilette;Waschstraße;Werkstatt;Wasserstelle
Automobil;Welche Regel gilt bei einem "Mofas frei"-Schild?;Nur Mofas dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrsleitsäule"?;Dynamische Wegweiser;Festes Schild;Ampel;Blitzer
Automobil;Welches Schild zeigt eine Notwasserung?;Blau mit Flugzeug auf Wasser;Rot mit "Notfall";Gelb mit Rettungsring;Grün mit "See"
Automobil;Was bedeutet ein rotes Dreieck mit Schleudergefahr?;Achtung rutschige Fahrbahn;Glätte;Aquaplaning;Schneefall
Automobil;Welche Höchstgeschwindigkeit gilt für Motorräder mit Beiwagen?;80 km/h;100 km/h;120 km/h;60 km/h
Automobil;Was ist ein "Verkehrsflussmessung"?;Erfassung der Fahrzeugströme;Stauberechnung;Geschwindigkeitsüberwachung;Parkraumerfassung
Automobil;Welches Schild zeigt eine Notbremsstrecke?;Rot mit "Notbremsung";Blau mit Bremsweg;Gelb mit Gefälle;Grün mit "Sicherheit"
Automobil;Was bedeutet ein blaues Schild mit weißem "R"?;Rastplatz;Reparatur;Restaurant;Rettungspunkt
Automobil;Welche Regel gilt bei einem "Krankenwagen frei"-Schild?;Nur Rettungsfahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit LED"?;Leuchtendes Verkehrsschild;Reflektierendes Schild;Digitale Anzeige;Beleuchtetes Schild
Automobil;Welches Schild zeigt eine Notfalltelefon?;Blau mit Telefon und Kreuz;Rot mit "Notruf";Gelb mit Sirene;Grün mit "Hilfe"
Automobil;Was bedeutet ein rotes Dreieck mit Gegenverkehr?;Achtung Gegenverkehr;Einbahnstraße;Überholverbot;Kreuzung
Automobil;Welche Beleuchtung ist bei Dämmerung mit Regen Pflicht?;Abblendlicht;Standlicht;Nebelscheinwerfer;Fernlicht
Automobil;Was ist ein "Verkehrsdatennetz"?;Vernetzung von Verkehrssystemen;Staunetz;Geschwindigkeitsnetz;Parkleitnetz
Automobil;Welches Schild zeigt eine Notfallzufahrt?;Rot mit "Notfall";Blau mit Kreuz;Gelb mit "Hilfe";Grün mit Pfeil
Automobil;Was bedeutet ein blaues Schild mit weißem "S"?;Sackgasse;Straßenreinigung;Schule;Sportplatz
Automobil;Welche Regel gilt bei einem "Polizei frei"-Schild?;Nur Polizeifahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrsleitsystem mit Kamera"?;Überwachung mit Kameras;Geschwindigkeitsmessung;Parkraumkontrolle;Stauerkennung
Automobil;Welches Schild zeigt eine Notrufsäule mit Defibrillator?;Blau mit Herz und Blitz;Rot mit "Defi";Gelb mit Kreuz;Grün mit "Leben"
Automobil;Was bedeutet ein rotes Dreieck mit Fußgänger und Radfahrer?;Achtung gemeinsamer Weg;Fußgängerzone;Radweg;Getrennter Weg
Automobil;Welche Höchstgeschwindigkeit gilt für Trikes?;80 km/h;100 km/h;60 km/h;120 km/h
Automobil;Was ist ein "Verkehrsflussvisualisierung"?;Darstellung des Verkehrsflusses;Staukarte;Geschwindigkeitsanzeige;Parkraumkarte
Automobil;Welches Schild zeigt eine Notfall-Leitplanke?;Rot mit Leitplanke;Blau mit "Sicherheit";Gelb mit Absperrung;Grün mit "Schutz"
Automobil;Was bedeutet ein blaues Schild mit weißem "U"?;Umleitung;Ufer;Unterführung;Umweltzone
Automobil;Welche Regel gilt bei einem "Einsatzfahrzeug frei"-Schild?;Nur Rettungskräfte dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit Wechselverkehr"?;Dynamische Regelung;Feste Regelung;Temporäre Regelung;Testphase
Automobil;Welches Schild zeigt eine Notfall-Treppe?;Blau mit Treppe und Pfeil;Rot mit "Flucht";Gelb mit "Ausgang";Grün mit "Sicherheit"
Automobil;Was bedeutet ein rotes Dreieck mit Straßenbahn?;Achtung Straßenbahn;Straßenbahnhaltestelle;Straßenbahnverbot;Straßenbahnkreuzung
Automobil;Welche Beleuchtung ist bei Nebel > 50 m Sicht Pflicht?;Abblendlicht;Standlicht;Nebelscheinwerfer;Fernlicht
Automobil;Was ist ein "Verkehrsdatenanalyse"?;Auswertung von Verkehrsdaten;Stauprognose;Geschwindigkeitsauswertung;Parkraumanalyse
Automobil;Was bedeutet ein blaues Schild mit weißem "V"?;Verkehrsübungsplatz;Verkehrsschule;Verkehrsinsel;Verkehrsberuhigung
Automobil;Welche Regel gilt bei einem "Feuerwehr frei"-Schild?;Nur Feuerwehrfahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit Sensor"?;Schild mit Bewegungserkennung;Lichtsensor;Temperatursensor;Regensensor
Automobil;Welches Schild zeigt eine Notfall-Beleuchtung?;Blau mit Lampe;Rot mit "Licht";Gelb mit Blitz;Grün mit "Sicherheit"
Automobil;Was bedeutet ein rotes Dreieck mit Pannenfahrzeug?;Achtung liegengebliebenes Fahrzeug;Abschleppwagen;Werkstatt;Pannenhelfer
Automobil;Welche Höchstgeschwindigkeit gilt für Quadricycles?;80 km/h;100 km/h;60 km/h;45 km/h
Automobil;Was ist ein "Verkehrsflussregelung"?;Steuerung des Verkehrsflusses;Stauvermeidung;Geschwindigkeitskontrolle;Parkraumsteuerung
Automobil;Was bedeutet ein blaues Schild mit weißem "Z"?;Zollstelle;Zone;Zufahrt;Zentrum
Automobil;Welche Regel gilt bei einem "Rettungsdienst frei"-Schild?;Nur Rettungsfahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit Fernbedienung"?;Ferneinstellbares Schild;Handbedienung;Automatische Steuerung;Manuelle Regelung
Automobil;Welches Schild zeigt eine Notfall-Verzögerung?;Rot mit "Langsam";Blau mit "Bremsen";Gelb mit "Stop";Grün mit "Vorsicht"
Automobil;Was bedeutet ein rotes Dreieck mit Abschleppwagen?;Achtung Abschleppvorgang;Abschleppdienst;Pannenhilfe;Werkstatt
Automobil;Welche Beleuchtung ist bei Schneefall mit Nebel Pflicht?;Abblendlicht + Nebelschlussleuchte;Fernlicht;Standlicht;Nebelscheinwerfer
Automobil;Was ist ein "Verkehrsdatenmanagement"?;Verwaltung von Verkehrsdaten;Staumanagement;Geschwindigkeitsmanagement;Parkdatenverwaltung
Automobil;Welches Schild zeigt eine Notfall-Umleitung?;Blau mit Umleitungspfeil;Rot mit "Umweg";Gelb mit "Alternativ";Grün mit "Ausweichen"
Automobil;Was bedeutet ein blaues Schild mit weißem "Y"?;Y-Kreuzung;Yachtclub;Y-Punkt;Y-Verzweigung
Automobil;Welche Regel gilt bei einem "THW frei"-Schild?;Nur THW-Fahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit Sprachausgabe"?;Audiovisuelles Schild;Akustische Ansage;Sprachsteuerung;Tonausgabe
Automobil;Welches Schild zeigt eine Notfall-Kommunikation?;Blau mit Sprechblase;Rot mit "Info";Gelb mit "Hilfe";Grün mit "Sprechen"
Automobil;Was bedeutet ein rotes Dreieck mit Pannenauto?;Achtung Pannenfahrzeug;Abschleppwagen;Werkstatt;Pannenhelfer
Automobil;Welche Höchstgeschwindigkeit gilt für Leichtkrafträder?;80 km/h;100 km/h;45 km/h;60 km/h
Automobil;Was ist ein "Verkehrsflussüberwachung"?;Kontrolle des Verkehrsflusses;Stauüberwachung;Geschwindigkeitskontrolle;Parkraumüberwachung
Automobil;Welches Schild zeigt eine Notfall-Information?;Blau mit "i";Rot mit "Achtung";Gelb mit "Warnung";Grün mit "Hinweis"
Automobil;Was bedeutet ein blaues Schild mit weißem "X"?;Kreuzung;X-Punkt;Verbot;Kontrollstelle
Automobil;Welche Regel gilt bei einem "Bundeswehr frei"-Schild?;Nur Militärfahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit Touchscreen"?;Interaktives Schild;Berührungsempfindlich;Digitale Steuerung;Manuelle Eingabe
Automobil;Welches Schild zeigt eine Notfall-Assistenz?;Blau mit "Hilfe";Rot mit "Notfall";Gelb mit "Support";Grün mit "Assistenz"
Automobil;Was bedeutet ein rotes Dreieck mit Sonderfahrzeug?;Achtung langsames Fahrzeug;Baustellenfahrzeug;Abschleppwagen;Pannenfahrzeug
Automobil;Welche Beleuchtung ist bei Starkregen mit Nebel Pflicht?;Abblendlicht + Nebelschlussleuchte;Fernlicht;Standlicht;Nebelscheinwerfer
Automobil;Was ist ein "Verkehrsdatenarchiv"?;Speicherung von Verkehrsdaten;Stauarchiv;Geschwindigkeitsarchiv;Parkdatenarchiv
Automobil;Welches Schild zeigt eine Notfall-Koordination?;Blau mit "Koordination";Rot mit "Leitung";Gelb mit "Organisation";Grün mit "Planung"
Automobil;Was bedeutet ein blaues Schild mit weißem "W"?;Wasserstelle;Werkstatt;Wegweiser;Warnung
Automobil;Welche Regel gilt bei einem "Katastrophenschutz frei"-Schild?;Nur Katastrophenschutzfahrzeuge dürgen einfahren;Frei befahrbar;Durchfahrt verboten;Nur tagsüber erlaubt
Automobil;Was ist ein "Verkehrszeichen mit Gestensteuerung"?;Schild mit Gestenerkennung;Handzeichen;Körpersteuerung;Bewegungserkennung
Automobil;Welches Schild zeigt eine Notfall-Lenkung?;Blau mit Lenkrad;Rot mit "Steuerung";Gelb mit "Führung";Grün mit "Kontrolle"
Automobil;Wie heißt die Sicherheitsfahrschaltung in Zügen?;SIVA;ZUB;PZB;ETCS
Automobil;Welches System warnt vor Auffahrunfällen?;FCW;ACC;TBMS;LDW
Automobil;Welches System warnt den Fahrer beim Verlassen der Fahrspur?;LDW;TPMS;FCB;ESP
Automobil;Welches System prüft den Reifendruck?;TPMS;FCB;PZB;ETCS
Automobil;Welche Farbe hat ein Stoppschild?;Rot;Grün;Gelb;Blau
Automobil;Was bedeutet ein dreieckiges Verkehrsschild?;Vorfahrt gewähren;Parkverbot;Einbahnstraße;Geschwindigkeitsbegrenzung
Automobil;Welches Fahrzeug hat Vorfahrt an einer Kreuzung ohne Schilder?;Das Fahrzeug von rechts;Das schnellere Fahrzeug;Das größere Fahrzeug;Das Fahrzeug von links
Automobil;Was bedeutet eine durchgezogene weiße Linie zwischen Fahrspuren?;Fahrspurwechsel verboten;Überholen erlaubt;Parken erlaubt;Geschwindigkeitsbegrenzung
Automobil;Wie schnell darf man innerorts maximal fahren?;50 km/h;30 km/h;70 km/h;100 km/h
Automobil;Wozu dient der Blinker am Auto?;Zum Anzeigen von Richtungs-/Spurwechseln;Zum Hupen;Zum Bremsen;Zum Beschleunigen
Automobil;Was bedeutet ein gelbes Blinklicht an einer Ampel?;Weiterfahren mit Vorsicht;Sofort anhalten;Nur rechts abbiegen;Geschwindigkeit erhöhen
Automobil;Welches Verkehrsschild zeigt eine Gefahrenstelle an?;Rotes Dreieck;Blaues Rechteck;Grüner Kreis;Gelbes Sechseck
Automobil;Was ist die Hauptaufgabe eines Rückspiegels?;Den Verkehr hinter dem Fahrzeug beobachten;Musik abspielen;Die Geschwindigkeit anzeigen;Die Scheiben reinigen
Automobil;Welches Fahrzeug darf eine Rettungsgasse bilden?;Alle Fahrzeuge bei Stau;Nur Feuerwehrfahrzeuge;Nur Krankenwagen;Nur Polizeiautos
Automobil;Was bedeutet ein rotes Ampelsignal?;Anhalten;Weiterfahren;Beschleunigen;Langsamer fahren
Automobil;Welche Straßen haben normalerweise Vorfahrt?;Hauptstraßen;Feldwege;Parkplätze;Spielstraßen
Automobil;Was ist ein Zebrastreifen?;Ein Fußgängerüberweg;Ein Parkplatz;Eine Baustelle;Eine Autobahnausfahrt
Automobil;Wie nennt man den Bereich, in dem man nicht überholen darf?;Überholverbot;Parkverbot;Halteverbot;Einfahrverbot
Automobil;Welches Schild warnt vor einer Baustelle?;Rot-weißes Dreieck mit Bauarbeiter;Blau-weißer Kreis;Grün-gelbes Rechteck;Schwarz-gelbes Sechseck
Automobil;Was ist die korrekte Reihenfolge bei einer Ampel?;Grün – Gelb – Rot;Rot – Grün – Gelb;Gelb – Rot – Grün;Rot – Gelb – Grün
Automobil;Welche Fahrzeuge dürfen eine Busspur benutzen?;Nur Busse;Nur Taxis;Nur Motorräder;Alle Fahrzeuge
Automobil;Wie nennt man den Sicherheitsgurt im Auto?;Anschnallgurt;Haltegurt;Fahrgurt;Sitzgurt
Automobil;Welches Fahrzeug hat Sonderrechte im Verkehr?;Einsatzfahrzeuge mit Blaulicht;Fahrräder;Lastwagen;Motorroller
Automobil;Was ist ein Tempomat?;Ein Geschwindigkeitsregler;Ein Bremsassistent;Ein Navigationsgerät;Ein Parksensor
Automobil;Was bedeutet eine weiße gestrichelte Linie auf der Straße?;Überholen erlaubt;Fahrverbot;Parken erlaubt;Geschwindigkeitsbegrenzung
Automobil;Wie nennt man den Bereich vor einer Kreuzung, der frei bleiben muss?;Sichtdreieck ;Parkbucht;Einfahrt;Rastplatz
Automobil;Welches Fahrzeug darf eine Umweltzone befahren?;Fahrzeuge mit grüner Plakette;Nur Fahrräder;Nur Elektroautos;Alle Dieselautos
Automobil;Was bedeutet ein rot-weißes Dreieck am Fahrbahnrand?;fahrzeugpanne;Vorfahrtstraße;Parkplatz;Fußgängerüberweg
Automobil;Welches Schild warnt vor spielenden Kindern?;Rot-weißes Dreieck mit Kindersymbol;Blaues Quadrat;Grüner Kreis;Gelbes Rechteck
Automobil;Was ist ein Tachometer?;Ein Geschwindigkeitsmesser;Ein Öldruckmesser;Ein Temperaturmesser;Ein Tankfüllstandsanzeiger
Automobil;Welche Lichtzeichen gelten für Radfahrer?;Eigene Fahrradampeln;Nur Ampeln für Autos;Nur Fußgängerampeln;Keine Ampeln
Automobil;Was bedeutet ein blau Schild mit weißer Autobahn?;Autobahnbeginn;Autobahnausfahrt;Baustelle;Parkplatz
Automobil;Welches Verkehrsmittel fährt auf Schienen?;Straßenbahn;Motorrad;Taxi;Bus
Automobil;Was ist ein Spurwechselassistent?;Ein System, das beim Wechsel der Fahrspur hilft;Ein Navigationsgerät;Ein Tempomat;Ein Parksensor
Automobil;Welches Schild zeigt eine Einbahnstraße an?;Blaues Rechteck mit weißem Pfeil;Rotes Dreieck;Gelbes Sechseck;Grüner Kreis
Automobil;Was bedeutet ein orangefarbenes Warndreieck am Fahrzeug?;Das Fahrzeug kann sich nicht mehr bewegen;Das Fahrzeug hat Vorfahrt;Das Fahrzeug ist ein Notfallfahrzeug;Das Fahrzeug parkt
Automobil;Was hat immer Vorrang an einem Zebrastreifen?;Fußgänger;Fahrräder;Lastwagen;Motorroller
Automobil;Was ist ein Kreisverkehr?;Ein rundes Verkehrssystem mit Vorrang für Fahrzeuge im Kreis;Eine Sackgasse;Ein rundes Verkehrssystem mit Vorrang für einfahrende Fahrzeuge;Eine Kreuzung mit Ampeln
Automobil;Welches Schild zeigt eine Steigung an?;Rot-weißes Dreieck mit Prozentzahl;Blaues Quadrat;Grüner Kreis;Gelbes Rechteck
Automobil;Was bedeutet ein rotes Kreuz über der Autobahnspur?;Spur gesperrt;Überholen erlaubt;Geschwindigkeitsbegrenzung;Parken erlaubt
Automobil;Welches Fahrzeug darf in einer Feuerwehrzufahrt parken?;Kein Fahrzeug;Nur Taxis;Nur Motorräder;Nur Elektroautos
Automobil;Was ist ein Toter Winkel?;Ein Bereich, den der Fahrer nicht einsehen kann;Eine defekte Straßenlaterne;Eine gesperrte Straße;Ein Parkplatz
Automobil;Welches Schild warnt vor Wildwechsel?;Rot-weißes Dreieck mit Reh-Symbol;Blaues Quadrat;Grüner Kreis;Gelbes Rechteck
Automobil;Was bedeutet eine gelbe Ampel?;Anhalten, wenn möglich;Weiterfahren, wenn sicher möglich;Beschleunigen;Nur rechts abbiegen
Automobil;Welches Fahrzeug hat eine grüne Versicherungsplakette?;Oldtimer;Elektroauto;Lastwagen;Motorrad
Automobil;Was ist ein Navigationssystem?;Ein Gerät zur Routenplanung;Ein Geschwindigkeitsmesser;Ein Bremsassistent;Ein Parksensor
