subject;question;true;wrong1;wrong2;wrong3
Geografie;"Was ist ""Diwali""?";Hinduistisches Lichterfest;Islamisches Fastenbrechen;Buddhistischer Feiertag;Christliche Ostern
Geografie;Welche Inselgruppe gehört zu Ecuador?;Galápagos;Karibik;Malediven;Seychellen
Geografie;"Wo liegt der ""Platz des Himmlischen Friedens""?";Peking;Tokio;Shanghai;Hongkong
Geografie;Welche Währung hat die Türkei?;Lira;Dinar;Rial;Dirham
Geografie;"Was ist ""Fado""?";Portugiesischer Musikstil;Spanischer Tanz;Griechischer Wein;Italienische Oper
Geografie;Welches Land hat keine offizielle Hauptstadt?;Vatikanstadt;Schweiz;Nauru;Monaco
Geografie;"Wo liegt der ""Uluru""?";Australien;Neuseeland;Südafrika;Kanada
Geografie;Welche Stadt ist für ihren Karneval mit Samba-Schulen bekannt?;Rio de Janeiro;Salvador da Bahia;São Paulo;Recife
Geografie;"Was ist ""Capoeira""?";Brasilianische Kampfkunst;Mexikanischer Tanz;Argentinischer Gaucho-Sport;Kolumbianischer Musikstil
Geografie;Welches Land hat die meisten offiziellen Sprachen?;Südafrika;Indien;Schweiz;Kanada
Geografie;"Wo liegt der ""Titicacasee""?";Peru & Bolivien ;Chile & Argentinien;Kolumbien & Ecuador;Brasilien & Paraguay
Geografie;"Was ist ""Kintsugi""?";Japanische Goldreparatur von Keramik;Chinesische Kalligrafie;Koreanische Teezeremonie;Thai-Massage
Geografie;Welches Land ist das flächenmäßig größte in Afrika?;Algerien;Kongo;Sudan;Libyen
Geografie;"Wo liegt der ""Berg Ararat""?";Türkei;Armenien;Iran;Georgien
Geografie;Welches Land hat die meisten Nachbarländer?;China;Russland;Brasilien;Deutschland
Geografie;"Wo liegt die ""Straße von Gibraltar""?";Zwischen Spanien und Marokko;Zwischen Italien und Sizilien;Zwischen Frankreich und England;Zwischen Griechenland und Türkei
Geografie;Welches Land hat als einziges eine Flagge, die kein Rechteck oder Quadrat ist?;Nepal;Schweiz;Seychellen;Bhutan
Geografie;In welcher Stadt wurde das erste moderne Café der Welt eröffnet?;Mekka;Paris;Wien;Venedig
Geografie;Welche antike Stadt wurde durch den Ausbruch des Vesuvs 79 n. Chr. zerstört?;Pompeji;Troja;Babylon;Karthago
Geografie;Welches Land hat die meisten offiziellen Feiertage?;Kambodscha;Indien;Thailand;Mexiko
Geografie;Wie heißt der einzige Fluss der Welt, der am Äquator entspringt und ihn wieder kreuzt?;Kongo;Amazonas;Nil;Orinoco
Geografie;Welche Inselgruppe gehört politisch zu Dänemark, ist aber geografisch Teil Nordamerikas?;Grönland;Färöer-Inseln;Åland-Inseln;Shetland-Inseln
Geografie;Welches Land hat die meisten Pyramiden?;Sudan;Ägypten;Mexiko;Peru
Geografie;"In welchem Land liegt der ""Berg der Verfluchten"" (Mount Roraima)?";Venezuela;Brasilien;Guyana;Kolumbien
Geografie;"Welche Stadt wird als ""Venedig des Ostens"" bezeichnet?";Udaipur;Bangkok;Shanghai;Hanoi
Geografie;Welches Land hat die höchste Dichte an Sprachen pro Einwohner?;Papua-Neuguinea;Indonesien;Nigeria;Vanuatu
Geografie;"Wo liegt das ""Door to Hell"" (Tor zur Hölle), eine brennende Gaskrater-Landschaft?";Turkmenistan;Iran;Usbekistan;Kasachstan
Geografie;Welche antike Handelsroute verband China mit dem Mittelmeer?;Seidenstraße;Bernsteinstraße;Gewürzroute;Transsahararoute
Geografie;"In welchem Land liegt die ""Schildkröteninsel"" (Île aux Aigrettes)?";Mauritius;Seychellen;Madagaskar;Galápagos
Geografie;Welche Währung hat Island?;Krone;Euro;Pfund;Mark
Geografie;Welches Land hat die meisten aktiven Vulkane?;Indonesien;Japan;Chile;USA
Geografie;"Wo liegt die ""Verbotene Stadt""?";Peking;Tokio;Seoul;Nanjing
Geografie;Welche Sprache spricht man in Liechtenstein?;Deutsch und Alemannisch;Nur Deutsch;Deutsch und Französisch;Nur Englisch
Geografie;Welches Land hat die meisten Seen?;Kanada;Finnland;Schweden;Russland
Geografie;Wo liegt die älteste Universität der Welt?;Fès;Oxford;Bologna;Kairo
Geografie;Welches Land hat die meisten Nachbarländer in Afrika?;Demokratische Republik Kongo;Sudan;Nigeria;Äthiopien
Geografie;Welche Stadt ist die Hauptstadt der Schweiz?;Bern;Zürich;Genf;Basel
Geografie;"Wo liegt der ""Tafelberg""?";Kapstadt;Rio de Janeiro;Australien;Neuseeland
Geografie;Welches Land hat die meisten Inseln in Europa?;Griechenland;Kroatien;Norwegen;Schweden
Geografie;"In welchem Land liegt die ""Blauen Grotte""?";Italien;Malta;Kroatien;Zypern
Geografie;Welche Währung hat Ungarn?;Forint;Euro;Krone;Złoty
Geografie;Welches Land hat die meisten UNESCO-Biosphärenreservate?;Spanien;USA;China;Deutschland
Geografie;"Wo liegt der ""Perito-Moreno-Gletscher""?";Argentinien;Chile;Neuseeland;Island
Geografie;Welche Sprache spricht man in Suriname?;Niederländisch;Spanisch;Portugiesisch;Englisch
Geografie;Welches Land hat die meisten Zeitzonen in einem zusammenhängenden Gebiet?;Russland;USA;Kanada;China
Geografie;"Wo liegt der ""Salto Ángel"", der höchste Wasserfall der Welt?";Venezuela;Brasilien;Argentinien;Kolumbien
Geografie;Welche Stadt ist die Hauptstadt von Grönland?;Nuuk;Reykjavik;Tórshavn;Longyearbyen
Geografie;Welches Land hat die meisten Nationalparks?;Australien;USA;Kanada;Brasilien
Geografie;"Wo liegt die ""Höhle der Kristalle""?";Mexiko;USA;Brasilien;Peru
Geografie;Welche Währung hat die Tschechische Republik?;Krone;Euro;Forint;Złoty
Geografie;Welches Land hat die meisten Vulkaninseln?;Philippinen;Japan;Island;Indonesien
Geografie;"Wo liegt der ""Tsingy de Bemaraha""-Nationalpark mit seinen Kalksteinfelsen?";Madagaskar;Sri Lanka;Vietnam;Thailand
Geografie;Welche Sprache spricht man in Andorra?;Katalanisch;Spanisch;Französisch;Portugiesisch
Geografie;Welches Land hat die meisten Grenzen mit anderen Ländern in Südamerika?;Brasilien;Argentinien;Peru;Kolumbien
Geografie;"Wo liegt der ""Mount Kosciuszko""?";Australien;Neuseeland;Papua-Neuguinea;Indonesien
Geografie;Welche Währung hat Bulgarien?;Lew;Euro;Dinar;Lek
Geografie;Welches Land hat die meisten Wüsten?;Algerien;Libyen;Saudi-Arabien;Australien
Geografie;"Wo liegt der ""Plitvicer Seen""-Nationalpark?";Kroatien;Slowenien;Bosnien;Montenegro
Geografie;Welche Sprache spricht man in Belize?;Englisch;Spanisch;Französisch;Portugiesisch
Geografie;Welches Land hat die meisten Inseln in Asien?;Philippinen;Japan;Indonesien;Malaysia
Geografie;"Wo liegt der ""Danakil-Depression"", einer der heißesten Orte der Erde?";Äthiopien;Sudan;Somalia;Jemen
Geografie;Welche Währung hat Rumänien?;Leu;Euro;Dinar;Forint
Geografie;Welches Land hat die meisten aktiven Geysire?;Island;USA;Neuseeland;Chile
Geografie;"Wo liegt der ""Lake Hillier"", der pinkfarbene See?";Australien;Kanada;Spanien;Senegal
Geografie;Welche Sprache spricht man in Osttimor?;Portugiesisch;Indonesisch;Spanisch;Englisch
Geografie;Welches Land hat die meisten historischen Burgen?;Deutschland;Frankreich;Großbritannien;Tschechien
Geographie;Was ist die Amtssprache von Costa Rica?;Spanisch;Englisch;Portugiesisch;Kreolisch
Geographie;Welcher der folgenden ehemaligen Jugoslawienstaaten ist ein Binnenstaat?;Serbien;Bosnien und Herzegowina;Montenegro;Kroatien
Geographie;Was ist die Hauptstadt von Belarus?;Minsk;Warschau;Kiew;Vilnius
Geographie;Welches Land hat die Abkürzung "CH"?;Schweiz;China;Kanada;Kein Land
Geographie;Wie lautet der Spitzname des US-Bundesstaates Delaware?;The First State;The Fiftieth State;The Second State;The Sixteenth State
Geographie;Welches Land war NICHT Teil des ehemaligen Jugoslawiens?;Albanien;Kroatien;Serbien;Mazedonien
Geographie;Welche dieser Mittelmeerinseln steht unter der Hoheit Frankreichs?;Korsika;Mallorca;Sardinien;Malta
Geographie;Welcher Ozean grenzt an die Westküste der Vereinigten Staaten?;Pazifik;Atlantik;Indischer Ozean;Arktischer Ozean
Geographie;Wo liegt die "Sonora-Wüste"?;Nordamerika;Südamerika;Asien;Afrika
Geographie;Welche Stadt wird als "Rosenhauptstadt der Welt" bezeichnet?;Tyler, Texas;San Diego, Kalifornien;Miami, Florida;Anaheim, Kalifornien
Geographie;Wo befindet sich der Colchester Overpass, auch bekannt als "Bunny Man Bridge"?;Fairfax County, Virginia;Medford, Oregon;Braxton County, Virginia;Lemon Grove, Kalifornien
Geographie;Welcher US-Bundesstaat ist flächenmäßig der größte?;Alaska;Kalifornien;Texas;Washington
Geographie;Mit welchem Land grenzt Österreich nicht?;Frankreich;Slowenien;Schweiz;Slowakei
Geographie;Welches Land erhebt Anspruch auf den umstrittenen Staat Kosovo?;Serbien;Kroatien;Albanien;Mazedonien
Geographie;Für welche Nationalität steht das Präfix Sino-?;Chinesisch;Japanisch;Russisch;Indisch
Geographie;Wie heißt die Felsenregion, die den Großteil des östlichen Kanadas umfasst?;Canadian Shield;Rocky Mountains;Appalachian Mountains;Himalaya
Geographie;Wie viele Länder gehören zum Vereinigten Königreich?;Vier;Zwei;Drei;Eins
Geographie;Was ist die Hauptstadt von Spanien?;Madrid;Barcelona;Sevilla;Toledo
Geographie;Welcher dieser Ländernamen ist nicht in der jeweiligen Landessprache geschrieben?;Slovaško;Suomi;Schweiz;Elláda
Geographie;Welche dieser vier Inseln ist die größte?;Borneo;Großbritannien;Kuba;Madagaskar
Geographie;Welches dieser Länder war NICHT Teil der Sowjetunion?;Rumänien;Turkmenistan;Weißrussland;Tadschikistan
Geographie;In welchem County in England befindet sich die University of East Anglia?;Norfolk;Suffolk;Essex;Cambridgeshire
Geographie;Wo befindet sich der Hadrianswall?;Carlisle, England;Rom, Italien;Alexandria, Ägypten;Dublin, Irland
Geographie;Wie heißt eine der neuaramäischen Sprachen, die von der jüdischen Bevölkerung im Nordwesten des Irak gesprochen wird?;Lishana Deni;Hulaulá;Lishan Didan;Chaldean Neo-Aramaic
Geographie;Welches Land des Vereinigten Königreichs zeigt einen Drachen auf seiner Flagge?;Wales;England;Nordirland;Schottland
Geographie;Wie viele Stationen hat die Central Line in der Londoner U-Bahn?;49;51;43;47
Geographie;Wie viele Zeitzonen hat Russland?;11;6;24;16
Geographie;Welcher Fluss ist der längste der Welt?;Nil;Missouri;Amazonas;Jangtsekiang
Geographie;Zu welchem Land gehören die Maluku-Inseln?;Indonesien;Chile;Neuseeland;Fidschi
Geographie;Was ist die Hauptstadt von Grönland?;Nuuk;Sisimiut;Narsaq;Maniitsoq
Geographie;Welche der folgenden spanischen Provinzen liegt NICHT im Norden Spaniens?;Murcia;Asturien;Navarra;León
Geographie;Welcher Berg ist der höchste der Welt?;Mount Everest;Mount Godwin-Austen;Kangchenjunga;Annapurna
Geographie;Wie heißt die Hauptstadt von Slowenien?;Ljubljana;Maribor;Velenje;Trbovlje
Geographie;Welches Land mit muslimischer Bevölkerungsmehrheit hatte 2010 die größte Bevölkerung?;Indonesien;Saudi-Arabien;Iran;Sudan
Geographie;Welche deutsche Stadt liegt an der Isar?;München;Berlin;Hamburg;Dortmund
Geographie;Wie viele unabhängige Staaten gibt es in Südamerika?;12;8;9;10
Geographie;Welche Stadt hat den verkehrsreichsten Flughafen der Welt?;Atlanta, Georgia (USA);London, England;Chicago, Illinois (USA);Tokio, Japan
Geographie;Welche dieser Städte liegt nicht in Saudi-Arabien?;Dubai;Riad;Mekka;Medina
Geographie;Wie heißt das ehemals reichhaltige Fischereigebiet vor der Küste Neufundlands (Kanada)?;Grand Banks;Great Barrier Reef;Marianengraben;Hudson Bay
Geographie;Wie viele Zeitzonen hat China?;1;3;4;2
Geographie;Welches Land hat die größte japanische Bevölkerungsgruppe außerhalb Japans?;Brasilien;China;Russland;Vereinigte Staaten
Geographie;Welches dieser Länder ist kein Mitgliedsstaat der Vereinten Nationen?;Niue;Tuvalu;Südsudan;Montenegro
Geographie;In welchem County in England liegt die Stadt Portsmouth?;Hampshire;Oxfordshire;Buckinghamshire;Surrey
Geographie;Welche Stadt ist die Hauptstadt der Schweiz?;Bern;Zürich;Frankfurt;Wien
Geographie;Welche dieser Regionen ist keine Provinz Chinas?;Jangtse (Fluss);Fujian;Sichuan;Guangdong
Geographie;Kuala Lumpur ist die Hauptstadt welches Landes?;Malaysia;Indonesien;Singapur;Thailand
Geographie;Was ist die Hauptstadt von Vietnam?;Hanoi;Da Nang;Haiphong;Ho-Chi-Minh-Stadt
Geographie;Wie viele Bundesländer hat Deutschland?;16;13;32;25
Geographie;Welcher Ort ist die nördlichste ganzjährig bewohnte Siedlung?;Alert;Nagurskoye;McMurdo-Station;Honningsvåg
Geographie;Welche dieser Städte liegt auf dem 4. Längengrad Ost?;Amsterdam;Rio de Janeiro;Toronto;Hongkong
Geographie;Wie viele Grafschaften hat die Republik Irland?;26;32;28;30
Geographie;Welche der folgenden Städte ist keine Hauptstadt?;Sydney;Kairo;Moskau;Peking
Geographie;Grönland gehört zu welchem Königreich?;Dänemark;Schweden;Norwegen;Vereinigtes Königreich
Geographie;Welches dieser Länder grenzt an Polen?;Litauen;Frankreich;Norwegen;Niederlande
Geographie;Welches Land ist das größte muslimische Land der Welt?;Indonesien;Pakistan;Saudi-Arabien;Iran
Geographie;Welcher Fluss ist der längste Europas?;Wolga;Donau;Rhein;Themse
Geographie;Wie groß ist die Fläche des Vatikanstaates?;0,44km^2;0,10km^2;0,86km^2;12,00km^2
Geographie;Was ist die Hauptstadt von Mauritius?;Port Louis;Port Moresby;Port Vila;Port-au-Prince
Geographie;Welches afrikanische Land hat Portugiesisch als Amtssprache?;Mosambik;Botswana;Gabun;Togo
Geographie;Wie heißt die Halbinsel, auf der Spanien und Portugal liegen?;Iberische Halbinsel;Europäische Halbinsel;Peloponnes;Skandinavische Halbinsel
Geographie;Was ist die Hauptstadt von Jamaika?;Kingston;San Juan;Port-au-Prince;Bridgetown
Geographie;Welches ist der kleinste Staat der Welt?;Vatikanstadt;Malediven;Monaco;Liechtenstein
Geographie;Welche ist die größte Insel der Welt, die nicht zu einem Kontinent gehört?;Grönland;Neuguinea;Borneo;Madagaskar
Geographie;Was ist Laos?;Land;Region;Fluss;Stadt
Geographie;Welche beiden Länder teilen sich die längste gemeinsame Grenze der Welt?;Kanada und die USA;Chile und Argentinien;Russland und China;Indien und Pakistan
Geographie;Frankenmuth, eine US-Stadt mit dem Spitznamen "Little Bavaria", liegt in welchem US-Bundesstaat?;Michigan;Pennsylvania;Kentucky;Virginia
Geographie;Welcher ist der höchste Berg Kanadas?;Mount Logan;Mont Tremblant;Whistler Mountain;Blue Mountain
Geographie;Was ist die Hauptstadt von Indien?;Neu-Delhi;Peking;Montreal;Tithi
Geographie;Welche der folgenden Sprachen verwendet NICHT das lateinische Alphabet?;Georgisch;Türkisch;Suaheli;Vietnamesisch
Geographie;Welches Land beansprucht die Antarktis?;Niemand;Vereinigte Staaten von Amerika;Vereinte Nationen;Australien
Geographie;Welche der folgenden japanischen Inseln ist die größte?;Honshu;Hokkaido;Shikoku;Kyushu
Geographie;Welches ist flächenmäßig das größte Land der Welt?;Russland (Russische Föderation);China;Kanada;Brasilien
Geographie;Welcher US-Bundesstaat ist flächenmäßig der kleinste?;Rhode Island;Maine;Vermont;Massachusetts
Geographie;An welchem Datum feiert Finnland seinen Unabhängigkeitstag?;6. Dezember;2. Januar;12. November;8. Februar
Geographie;Welcher dieser Inselstaaten liegt in der Karibik?;Barbados;Fidschi;Malediven;Seychellen
Geographie;Was ist die Hauptstadt der Slowakei?;Bratislava;Sofia;Ljubljana;Sarajevo
Geographie;Welches Land hat eine horizontal rot-weiße Flagge?;Monaco;Bahrain;Malta;Liechtenstein
Geographie;Wie heißt das Gebiet, das die heutige Türkei umfasst?;Anatolien;Isthmus von...;Ottoma;Isthmus von Anatolien
Geographie;Auf welcher Insel der Kanaren ereignete sich einer der schwersten Flugzeugunglücke der Geschichte?;Teneriffa;Fuerteventura;Gran Canaria;Maui
Geographie;Was ist die Hauptstadt von Estland?;Tallinn;Helsinki;Tartu;Riga
Geographie;Welches dieser Länder gehört nicht zum asiatischen Kontinent?;Surinam;Georgien;Russland;Singapur
Geographie;Wie viele Länder sind flächenmäßig größer als Australien?;5;4;3;6
Geographie;Welches dieser Länder gehört zur Eurozone, liegt aber nicht im Schengen-Raum?;Zypern;Malta;Griechenland;Portugal
Geographie;Gotland gehört zu welchem Land?;Schweden;Dänemark;Norwegen;Deutschland
Geographie;Wie viele Zeitzonen gibt es in Russland?;11;8;5;2
Geographie;Welches dieser arabischen Länder hat keine ausschließlich panarabischen Farben in seiner Flagge?;Katar;Kuwait;Vereinigte Arabische Emirate;Jordanien
Geographie;Welches Land ist flächenmäßig das kleinste in Südamerika?;Surinam;Brasilien;Uruguay;Chile
Geographie;Welche Route wird am häufigsten beim Aufstieg des K2 benutzt?;Abruzzi-Route;Magic Line;Cesen-Route;Polnische Route
Geographie;Welches europäische Land ist kein Teil der EU?;Norwegen;Litauen;Irland;Tschechien
Geographie;Welches Symbol befindet sich auf dem Wappen der Republik Tadschikistan über dem Sonnenaufgang?;Krone;Vogel;Sichel;Baum
Geographie;Bridgetown ist die Hauptstadt welchen karibischen Inselstaates?;Barbados;Kuba;Jamaika;Dominica
Geographie;Welcher ist der größte See Afrikas?;Victoria-See;Tanganjikasee;Malawisee;Turkana-See
Geographie;Was ist die Hauptstadt des US-Bundesstaates Nevada?;Carson City;Las Vegas;Henderson;Reno
Geographie;Welcher US-Bundesstaat hat als einziger keine rechteckige Flagge?;Ohio;Florida;Idaho;New Mexico
Geographie;In welchem Land liegt die Stadt Rio de Janeiro?;Brasilien;Peru;Chile;Venezuela
Geographie;Welches Land ist nach Fläche das zweitgrößte der Welt?;Kanada;Russland;China;Vereinigte Staaten von Amerika
Geographie;Gibraltar, südlich der Iberischen Halbinsel gelegen, ist ein Territorium welches westeuropäischen Landes?;Vereinigtes Königreich;Spanien;Portugal;Frankreich
Geographie;Welcher Hafen ist der verkehrsreichste in Europa?;Hafen von Rotterdam;Hafen von Antwerpen;Hafen von Hamburg;Hafen von Amsterdam
Geographie;Welche dieser Erdplatten existiert nicht?;Atlantische Platte;Nordamerikanische Platte;Eurasische Platte;Nazca-Platte
Geographie;Welches dieser Länder hat die kleinste Bevölkerung?;Norwegen;Slowakei;Finnland;Hongkong
Geographie;Welcher nordamerikanische Touristenort wird vom Ausflugsboot "Maid of the Mist" angefahren?;Niagarafälle;Whistler (British Columbia);Disney World;Yosemite-Nationalpark
Geographie;Welche ist die größte Insel Kanadas?;Baffin-Insel;Prince Edward Island;Vancouver Island;Neufundland
Geographie;Auf welchen Kontinent(en) liegt das gesamte Staatsgebiet Spaniens?;Europa und Afrika;Europa, Afrika und Asien;Europa;Europa und Asien
Geographie;In welchem Land liegen die Hunua Ranges?;Neuseeland;Nepal;China;Mexiko
Geographie;Wie lautet der Spitzname des japanischen Stadtteils Akihabara?;Electric Town;Moon Walk River;Otaku Central;Big Eyes
Geographie;Zwischen welchen beiden Ländern liegt der Titicacasee?;Peru und Bolivien;Kenia und Uganda;Mexiko und die USA;Indien und Bangladesch
Geographie;Welche dieser Städte liegt nicht in Indien?;Islamabad;Hyderabad;Ahmedabad;Ghaziabad
Geographie;Wie heißt die Hauptstadt der Türkei?;Ankara;Istanbul;Izmir;Bursa
Geographie;Wie heißt die Hauptstadt Litauens?;Vilnius;Tallinn;Helsinki;Riga
Geographie;Vor welcher Küste liegt das Fürstentum Sealand?;Vereinigtes Königreich;Japan;Australien;Argentinien
Geographie;Welche der folgenden europäischen Sprachen gilt als sogenannte isolierte Sprache?;Baskisch;Galicisch;Maltesisch;Ungarisch
Geographie;Wie heißt die Nationalhymne Kanadas?;O Canada;O Red Maple;Leaf-Spangled Banner;March of the Puck Drop
Geographie;Welche Landenge verbindet Nord- und Südamerika?;Landenge von Panama;Landenge von Suez;Ural;Australien
Geographie;In welcher kanadischen Stadt befindet sich der "Big Nickel"?;Sudbury;Calgary;Halifax;Victoria
Geographie;Welche der folgenden Inuit-Sprachen verwendete als erste ein eigenes Schriftsystem?;Inuktitut;Inuinnaqtun;Grönländisch;Inupiat
