subject;question;true;wrong1;wrong2;wrong3
Astrologie;Was ist die "Chandrasekhar-Fermi-Methode"?;Magnetfeldmessung in Wolken;Planetenentdeckung;Dunkle Materie-Nachweis;Supernova-Vorhersage
Astrologie;Welcher Exoplanet hat die extremste Exzentrizität?;HD 80606 b;51 Pegasi b;WASP-12b;Gliese 581c
Astrologie;Was ist die "Barnard-Schleife"?;Supernova-Überrest im Orion;Galaxienkollision;Kometenschweif;Protosternwolke
Astrologie;Welcher Planet hat die stärksten Gezeitenverformungen?;Jupiter;Saturn;Neptun;Venus
Astrologie;Was ist ein "Blazar"?;Aktiver Galaxienkern mit Jet zur Erde;Doppelstern;Brauner Zwerg;Neutronenstern
Astrologie;Welcher Mond hat die aktivsten Kryovulkane?;Enceladus;Triton;Europa;Ganymed
Astrologie;Was ist die "Gunn-Peterson-Trog"?;Absorptionslinie im frühen Universum;Planetenbahn;Asteroidengürtel;Kometenkoma
Astrologie;Welcher Planet kommt der Erde im Durchschnitt am nächsten?;Venus;Merkur;Saturn;Mars
Astrologie;Was ist unsere heimat Galaxie?;Milchstraße;Andromeda;Orion;Pegasus
Astrologie;Was ist die Sonne?;Ein Stern;Ein Planet;Ein Mond;Ein Komet
Astrologie;Welcher Planet ist der größte in unserem Sonnensystem?;Jupiter;Erde;Saturn;Neptun
Astrologie;Wie viele Planeten hat unser Sonnensystem?;8;7;9;10
Astrologie;Was ist der Mond?;Ein natürlicher Satellit;Ein Stern;Ein Planet;Ein Komet
Astrologie;Welcher Planet wird auch "der Rote Planet" genannt?;Mars;Venus;Jupiter;Merkur
Astrologie;Wer war der erste Mensch im Weltall?;Juri Gagarin;Neil Armstrong;Buzz Aldrin;John Glenn
Astrologie;Welches Land schickte den ersten Satelliten ins All?;Sowjetunion;USA;China;Deutschland
Astrologie;Wie hieß der erste Satellit im All?;Sputnik;Hubble;Voyager;Apollo
Astrologie;Welches Teleskop wurde 1990 ins All geschickt?;Hubble;James Webb;Kepler;Spitzer
Astrologie;Was ist eine Galaxie?;Eine Ansammlung von Sternen;Ein Stern;Ein Planet;Ein Komet
Astrologie;Welcher Planet hat Ringe?;Saturn;Mars;Jupiter;Venus
Astrologie;Wie heißt der größte Mond des Jupiter?;Ganymed;Europa;Io;Callisto
Astrologie;Was ist ein schwarzes Loch?;Ein extrem dichtes Objekt;Ein leerer Raum;Ein Planet;Ein Stern
Astrologie;Welcher Planet ist der heißeste?;Venus;Merkur;Mars;Jupiter
Astrologie;Wie lange braucht das Licht von der Sonne zur Erde?;8 Minuten;1 Sekunde;1 Stunde;1 Tag
Astrologie;Was ist die ISS?;Eine Raumstation;Ein Teleskop;Ein Satellit;Ein Raumschiff
Astrologie;Wer war der erste Mensch auf dem Mond?;Neil Armstrong;Juri Gagarin;Buzz Aldrin;Alan Shepard
Astrologie;Welches Raumschiff landete 1969 auf dem Mond?;Apollo 11;Sputnik;Voyager;Hubble
Astrologie;Was ist ein Meteorit?;Ein Gesteinsbrocken aus dem All;Ein Stern;Ein Planet;Ein Komet
Astrologie;Welcher Planet dreht sich am schnellsten um die Sonne?;Merkur;Venus;Erde;Mars
Astrologie;Was ist die Hauptkomponente der Sonne?;Wasserstoff;Sauerstoff;Helium;Kohlenstoff
Astrologie;Welcher Planet hat die meisten Monde?;Saturn;Jupiter;Uranus;Neptun
Astrologie;Was ist ein Komet?;Ein eisiger Himmelskörper;Ein Stern;Ein Planet;Ein Satellit
Astrologie;Wie viele Menschen waren bisher auf dem Mond?;12;8;14;10
Astrologie;Welches ist das größte Teleskop der Welt?;James Webb;Hubble;Kepler;Spitzer
Astrologie;Was ist ein Neutronenstern?;Ein sehr dichter Sternrest;Ein Planet;Ein Komet;Ein schwarzes Loch
Astrologie;Welcher Planet ist der kleinste?;Merkur;Mars;Venus;Erde
Astrologie;Wie heißt der erste private Raumflugunternehmer?;Elon Musk;Jeff Bezos;Richard Branson;Bill Gates
Astrologie;Was ist ein Pulsar?;Ein schnell rotierender Neutronenstern;Ein Planet ohne Sonnensystem;Ein Killerkomet;Ein großes schwarzes Loch
Astrologie;Welcher Planet hat die längste Umlaufzeit?;Neptun;Jupiter;Saturn;Uranus
Astrologie;Was ist die Aurora?;Polarlichter;Ein Satellit;Ein Weißer Zwerg;Ein Komet
Astrologie;Welcher Planet hat die meisten sichtbaren Ringe?;Saturn;Jupiter;Uranus;Neptun
Astrologie;Was ist der "Große Rote Fleck" auf Jupiter?;Ein Sturm;Ein Vulkan;Ein See;Ein Krater
Astrologie;Wie heißt der erste deutsche Astronaut?;Sigmund Jähn;Thomas Reiter;Alexander Gerst;Ulf Merbold
Astrologie;Was ist ein Exoplanet?;Ein Planet außerhalb unseres Sonnensystems;Ein Mond ohne Planet;Ein Komet auf Umlaufbahn;Ein Stern
Astrologie;Welcher Planet ist am weitesten von der Sonne entfernt?;Neptun;Uranus;Pluto;Saturn
Astrologie;Was ist die Voyager-Mission?;Eine Sonde, die das Sonnensystem verlässt;Eine Mondlandung;Eine Raumstation;Ein Teleskop im All
Astrologie;Wie viele Sterne kann ein Sonnensystem maximal haben?;mehrere;1;2;3
Astrologie;Was ist ein Zwergplanet?;Ein Himmelskörper wie Pluto;Ein sehr kleiner Stern;Ein Planet ohne Monde;Ein Komet
Astrologie;Welcher Planet hat die dichteste Atmosphäre?;Venus;Erde;Mars;Jupiter
Astrologie;Was ist der "Kuipergürtel"?;Eine Region mit Asteroiden;Eine Galaxienkette;Ein Mehrfachsternsystem;Ansammlung schwarzer Löcher
Astrologie;Welcher Himmelskörper hat die meisten vulkanischen Aktivitäten?;Io (Mond des Jupiter);Erde;Venus;Mars
Astrologie;Was ist ein "weißer Zwerg"?;Der Rest eines ausgekühlten Sterns;Ein junger Stern;Ein Planet aus Eis;Ein Eiskomet
Astrologie;Welcher Planet hat die längste Rotationsperiode?;Venus;Merkur;Erde;Mars
Astrologie;Was ist die "Oortsche Wolke"?;Eine Ansammlung von Kometen;Ansammlung von Galaxien;Explodierter Stern;Schwarzes Loch
Astrologie;Welcher Planet hat die stärkste Schwerkraft?;Jupiter;Erde;Saturn;Uranus
Astrologie;Was ist der "Urknall"?;Die Entstehung des Universums;Geburt eines Sterns;Supernova;Meteoriteneinschlag
Astrologie;Welches Element entsteht bei der Kernfusion in der Sonne?;Helium;Sauerstoff;Kohlenstoff;Stickstoff
Astrologie;Wie heißt die größte Mars-Schlucht?;Valles Marineris;Grand Canyon;Olympus Rupes;Noctis Labyrinthus
Astrologie;Welcher Planet hat eine Rückwärtsrotation?;Venus;Uranus;Pluto;Merkur
Astrologie;Was ist ein "Magnetar"?;Neutronenstern mit extremem Magnetfeld;Planet mit starkem Magnetfeld;Schwarzes Loch;Komet
Astrologie;Welcher Mond hat unterirdische Ozeane?;Europa;Ganymed;Titan;Phobos
Astrologie;Was ist die "Hubble-Konstante"?;Die Expansionsrate des Universums;Masse der Sonne;Umlaufzeit der Erde;Lichtgeschwindigkeit
Astrologie;Welches Raumschiff erreichte als erstes den interstellaren Raum?;Voyager 1;New Horizons;Pioneer 10;Cassini
Astrologie;Was ist die "Chandrasekhar-Grenze"?;Maximale Masse eines weißen Zwergs;Entfernung zum Mars;Geschwindigkeit eines Pulsars;Temperatur der Sonne
Astrologie;Welcher Planet hat Wolken aus Schwefelsäure?;Venus;Jupiter;Saturn;Uranus
Astrologie;Was ist "Dark Matter"?;Unsichtbare Masse, die Galaxien zusammenhält;Schwarzes Loch;Toter Stern;Planet ohne Licht
Astrologie;Welcher Mond hat eine dichte Atmosphäre?;Titan;Europa;Io;Triton
Astrologie;Was ist ein "Quasar"?;Aktives Galaxienzentrum mit supermassereichem schwarzem Loch;Schnell rotierender Planet;Komet;Neutronenstern
Astrologie;Welches Land landete als erstes auf der Rückseite des Mondes?;China;USA;Russland;Indien
Astrologie;Was ist die "Roche-Grenze"?;Entfernung, in der ein Mond zerrissen wird;Fluchtgeschwindigkeit der Erde;Temperatur der Sonnenoberfläche;Lebensdauer eines Sterns
Astrologie;Welcher Planet hat die stärksten Winde?;Neptun;Jupiter;Saturn;Uranus
Astrologie;Was ist die "Akkretionsscheibe"?;Rotierende Materiescheibe um ein schwarzes Loch;Staubwolke um junge Sterne;Ring des Saturn;Atmosphäre der Venus
Astrologie;Welcher Mond ist der vulkanisch aktivste?;Io;Europa;Enceladus;Callisto
Astrologie;Was ist "Hawking-Strahlung"?;Strahlung, die schwarze Löcher abstrahlen;Licht eines Pulsars;Aurora eines Planeten;Wärmestrahlung der Sonne
Astrologie;Welcher Planet hat einen hexagonalen Sturm am Nordpol?;Saturn;Jupiter;Uranus;Neptun
Astrologie;Was ist die "Oberth-Wirkung"?;Effiziente Methode für Raketenantriebe;Effekt der Schwerkraft;Rotation der Erde;Expansion des Universums
Astrologie;Welcher Mond hat Kryovulkane?;Enceladus;Europa;Titan;Ganymed
Astrologie;Was ist die "Fermi-Paradoxon"?;Frage, warum wir keine Aliens finden;Entstehung von Galaxien;Lichtgeschwindigkeit;Masse der Neutronensterne
Astrologie;Welches Raumschiff erforschte Pluto?;New Horizons;Voyager 2;Cassini;Rosetta
